counter,red_count,green_count,blue_count,total_count,red_value,green_value,blue_value,total_value
1519,1,1,0,2,5,10,0,15
1520,1,1,0,2,5,10,0,15
1521,1,1,0,2,5,10,0,15
1522,1,1,0,2,5,10,0,15
1523,1,1,0,2,5,10,0,15
1524,1,1,0,2,5,10,0,15
1525,1,1,0,2,5,10,0,15
1526,1,1,0,2,5,10,0,15
1527,1,1,0,2,5,10,0,15
1528,1,1,0,2,5,10,0,15
1529,1,1,0,2,5,10,0,15
1530,1,1,0,2,5,10,0,15
1531,1,1,0,2,5,10,0,15
1532,1,1,0,2,5,10,0,15
1533,1,1,0,2,5,10,0,15
1534,1,1,0,2,5,10,0,15
1535,1,1,0,2,5,10,0,15
1536,1,1,0,2,5,10,0,15
1537,1,1,0,2,5,10,0,15
1538,1,1,0,2,5,10,0,15
1539,1,1,0,2,5,10,0,15
1540,1,1,0,2,5,10,0,15
1541,1,1,0,2,5,10,0,15
1542,1,1,0,2,5,10,0,15
1543,1,1,0,2,5,10,0,15
1544,1,1,0,2,5,10,0,15
1545,1,1,0,2,5,10,0,15
1546,1,1,0,2,5,10,0,15
1547,1,1,0,2,5,10,0,15
1548,1,1,0,2,5,10,0,15
1549,1,1,0,2,5,10,0,15
1550,1,1,0,2,5,10,0,15
1551,1,1,0,2,5,10,0,15
1552,1,1,0,2,5,10,0,15
1553,1,1,0,2,5,10,0,15
1554,1,1,0,2,5,10,0,15
1555,1,1,0,2,5,10,0,15
1556,1,1,0,2,5,10,0,15
1557,1,1,0,2,5,10,0,15
1558,1,1,0,2,5,10,0,15
1559,1,1,0,2,5,10,0,15
1560,1,1,0,2,5,10,0,15
1561,1,1,0,2,5,10,0,15
1562,1,1,0,2,5,10,0,15
1563,1,1,0,2,5,10,0,15
1564,1,1,0,2,5,10,0,15
1565,1,1,0,2,5,10,0,15
1566,1,1,0,2,5,10,0,15
1567,1,1,0,2,5,10,0,15
1568,1,1,0,2,5,10,0,15
1569,1,1,0,2,5,10,0,15
1570,1,1,0,2,5,10,0,15
1571,1,1,0,2,5,10,0,15
1572,1,1,0,2,5,10,0,15
1573,1,1,0,2,5,10,0,15
1574,1,1,0,2,5,10,0,15
1575,1,1,0,2,5,10,0,15
1576,1,1,0,2,5,10,0,15
1577,1,1,0,2,5,10,0,15
1578,1,1,0,2,5,10,0,15
1579,1,1,0,2,5,10,0,15
1580,1,1,0,2,5,10,0,15
1581,1,1,0,2,5,10,0,15
1582,1,1,0,2,5,10,0,15
1583,1,1,0,2,5,10,0,15
1584,1,1,0,2,5,10,0,15
1585,1,1,0,2,5,10,0,15
1586,1,1,0,2,5,10,0,15
1587,1,1,0,2,5,10,0,15
1588,1,1,0,2,5,10,0,15
1589,1,1,0,2,5,10,0,15
1590,1,1,0,2,5,10,0,15
1591,1,1,0,2,5,10,0,15
1592,1,1,0,2,5,10,0,15
1593,1,1,0,2,5,10,0,15
1594,1,1,0,2,5,10,0,15
1595,1,1,0,2,5,10,0,15
1596,1,1,0,2,5,10,0,15
1597,1,1,0,2,5,10,0,15
1598,1,1,0,2,5,10,0,15
1599,1,1,0,2,5,10,0,15
1600,1,1,0,2,5,10,0,15
1601,1,1,0,2,5,10,0,15
1602,1,1,0,2,5,10,0,15
1603,1,1,0,2,5,10,0,15
1604,1,1,0,2,5,10,0,15
1605,1,1,0,2,5,10,0,15
1606,1,1,0,2,5,10,0,15
1607,1,1,0,2,5,10,0,15
1608,1,1,0,2,5,10,0,15
1609,1,1,0,2,5,10,0,15
1610,1,1,0,2,5,10,0,15
1611,1,1,0,2,5,10,0,15
1612,1,1,0,2,5,10,0,15
1613,1,1,0,2,5,10,0,15
1614,1,1,0,2,5,10,0,15
1615,1,1,0,2,5,10,0,15
1616,1,1,0,2,5,10,0,15
1617,1,1,0,2,5,10,0,15
1618,1,1,0,2,5,10,0,15
1619,1,1,0,2,5,10,0,15
1620,1,1,0,2,5,10,0,15
1621,1,1,0,2,5,10,0,15
1622,1,1,0,2,5,10,0,15
1623,1,1,0,2,5,10,0,15
1624,1,1,0,2,5,10,0,15
1625,1,1,0,2,5,10,0,15
1626,1,1,0,2,5,10,0,15
1627,1,1,0,2,5,10,0,15
1628,1,1,0,2,5,10,0,15
1629,1,1,0,2,5,10,0,15
1630,1,1,0,2,5,10,0,15
1631,1,1,0,2,5,10,0,15
1632,1,1,0,2,5,10,0,15
1633,1,1,0,2,5,10,0,15
1634,1,1,0,2,5,10,0,15
1635,1,1,0,2,5,10,0,15
1636,1,1,0,2,5,10,0,15
1637,1,1,0,2,5,10,0,15
1638,1,1,0,2,5,10,0,15
1639,1,1,0,2,5,10,0,15
1640,1,1,0,2,5,10,0,15
1641,1,1,0,2,5,10,0,15
1642,1,1,0,2,5,10,0,15
1643,1,1,0,2,5,10,0,15
1644,1,1,0,2,5,10,0,15
1645,1,1,0,2,5,10,0,15
1646,1,1,0,2,5,10,0,15
1647,1,1,0,2,5,10,0,15
1648,1,1,0,2,5,10,0,15
1649,1,1,0,2,5,10,0,15
1650,1,1,0,2,5,10,0,15
1651,1,1,0,2,5,10,0,15
1652,1,1,0,2,5,10,0,15
1653,1,1,0,2,5,10,0,15
1654,1,1,0,2,5,10,0,15
1655,1,1,0,2,5,10,0,15
1656,1,1,0,2,5,10,0,15
1657,1,1,0,2,5,10,0,15
1658,1,1,0,2,5,10,0,15
1659,1,1,0,2,5,10,0,15
1660,1,1,0,2,5,10,0,15
1661,1,1,0,2,5,10,0,15
1662,1,1,0,2,5,10,0,15
1663,1,1,0,2,5,10,0,15
1664,1,1,0,2,5,10,0,15
1665,1,1,0,2,5,10,0,15
1666,1,1,0,2,5,10,0,15
1667,1,1,0,2,5,10,0,15
1668,1,1,0,2,5,10,0,15
1669,1,1,0,2,5,10,0,15
1670,1,1,0,2,5,10,0,15
1671,1,1,0,2,5,10,0,15
1672,1,1,0,2,5,10,0,15
1673,1,1,0,2,5,10,0,15
1674,1,1,0,2,5,10,0,15
1675,1,1,0,2,5,10,0,15
1676,1,1,0,2,5,10,0,15
1677,1,1,0,2,5,10,0,15
1678,1,1,0,2,5,10,0,15
1679,1,1,0,2,5,10,0,15
1680,1,1,0,2,5,10,0,15
1681,1,1,0,2,5,10,0,15
1682,1,1,0,2,5,10,0,15
1683,1,1,0,2,5,10,0,15
1684,1,1,0,2,5,10,0,15
1685,1,1,0,2,5,10,0,15
1686,1,1,0,2,5,10,0,15
1687,1,1,0,2,5,10,0,15
1688,1,1,0,2,5,10,0,15
1689,1,1,0,2,5,10,0,15
1690,1,1,0,2,5,10,0,15
1691,1,1,0,2,5,10,0,15
1692,1,1,0,2,5,10,0,15
1693,1,1,0,2,5,10,0,15
1694,1,1,0,2,5,10,0,15
1695,1,1,0,2,5,10,0,15
1696,1,1,0,2,5,10,0,15
1697,1,1,0,2,5,10,0,15
1698,1,1,0,2,5,10,0,15
1699,1,1,0,2,5,10,0,15
1700,1,1,0,2,5,10,0,15
1701,1,1,0,2,5,10,0,15
1702,1,1,0,2,5,10,0,15
1703,1,1,0,2,5,10,0,15
1704,1,1,0,2,5,10,0,15
1705,1,1,0,2,5,10,0,15
1706,1,1,0,2,5,10,0,15
1707,1,1,0,2,5,10,0,15
1708,1,1,0,2,5,10,0,15
1709,1,1,0,2,5,10,0,15
1710,1,1,0,2,5,10,0,15
1711,1,1,0,2,5,10,0,15
1712,1,1,0,2,5,10,0,15
1713,1,1,0,2,5,10,0,15
1714,1,1,0,2,5,10,0,15
1715,1,1,0,2,5,10,0,15
1716,1,1,0,2,5,10,0,15
1717,1,1,0,2,5,10,0,15
1718,1,1,0,2,5,10,0,15
1719,1,1,0,2,5,10,0,15
1720,1,1,0,2,5,10,0,15
1721,1,1,0,2,5,10,0,15
1722,1,1,0,2,5,10,0,15
1723,1,1,0,2,5,10,0,15
1724,1,1,0,2,5,10,0,15
1725,1,1,0,2,5,10,0,15
1726,1,1,0,2,5,10,0,15
1727,1,1,0,2,5,10,0,15
1728,1,1,0,2,5,10,0,15
1729,1,1,0,2,5,10,0,15
1730,1,1,0,2,5,10,0,15
1731,1,1,0,2,5,10,0,15
1732,1,1,0,2,5,10,0,15
1733,1,1,0,2,5,10,0,15
1734,1,1,0,2,5,10,0,15
1735,1,1,0,2,5,10,0,15
1736,1,1,0,2,5,10,0,15
1737,1,1,0,2,5,10,0,15
1738,1,1,0,2,5,10,0,15
1739,1,1,0,2,5,10,0,15
1740,1,1,0,2,5,10,0,15
1741,1,1,0,2,5,10,0,15
1742,1,1,0,2,5,10,0,15
1743,1,1,0,2,5,10,0,15
1744,1,1,0,2,5,10,0,15
1745,1,1,0,2,5,10,0,15
1746,1,1,0,2,5,10,0,15
1747,1,1,0,2,5,10,0,15
1748,1,1,0,2,5,10,0,15
1749,1,1,0,2,5,10,0,15
1750,1,1,0,2,5,10,0,15
1751,1,1,0,2,5,10,0,15
1752,1,1,0,2,5,10,0,15
1753,1,1,0,2,5,10,0,15
1754,1,1,0,2,5,10,0,15
1755,1,1,0,2,5,10,0,15
1756,1,1,0,2,5,10,0,15
1757,1,1,0,2,5,10,0,15
1758,1,1,0,2,5,10,0,15
1759,1,1,0,2,5,10,0,15
1760,1,1,0,2,5,10,0,15
1761,1,1,0,2,5,10,0,15
1762,1,1,0,2,5,10,0,15
1763,1,1,0,2,5,10,0,15
1764,1,1,0,2,5,10,0,15
1765,1,1,0,2,5,10,0,15
1766,1,1,0,2,5,10,0,15
1767,1,1,0,2,5,10,0,15
1768,1,1,0,2,5,10,0,15
1769,1,1,0,2,5,10,0,15
1770,1,1,0,2,5,10,0,15
1771,1,1,0,2,5,10,0,15
1772,1,1,0,2,5,10,0,15
1773,1,1,0,2,5,10,0,15
1774,1,1,0,2,5,10,0,15
1775,1,1,0,2,5,10,0,15
1776,1,1,0,2,5,10,0,15
1777,1,1,0,2,5,10,0,15
1778,1,1,0,2,5,10,0,15
1779,1,1,0,2,5,10,0,15
1780,1,1,0,2,5,10,0,15
1781,1,1,0,2,5,10,0,15
1782,1,1,0,2,5,10,0,15
1783,1,1,0,2,5,10,0,15
1784,1,1,0,2,5,10,0,15
1785,1,1,0,2,5,10,0,15
1786,1,1,0,2,5,10,0,15
1787,1,1,0,2,5,10,0,15
1788,1,1,0,2,5,10,0,15
1789,1,1,0,2,5,10,0,15
1790,1,1,0,2,5,10,0,15
1791,1,1,0,2,5,10,0,15
1792,1,1,0,2,5,10,0,15
1793,1,1,0,2,5,10,0,15
1794,1,1,0,2,5,10,0,15
1795,1,1,0,2,5,10,0,15
1796,1,1,0,2,5,10,0,15
1797,1,1,0,2,5,10,0,15
1798,1,1,0,2,5,10,0,15
1799,1,1,0,2,5,10,0,15
1800,1,1,0,2,5,10,0,15
1801,1,1,0,2,5,10,0,15
1802,1,1,0,2,5,10,0,15
1803,1,1,0,2,5,10,0,15
1804,1,1,0,2,5,10,0,15
1805,1,1,0,2,5,10,0,15
1806,1,1,0,2,5,10,0,15
1807,1,1,0,2,5,10,0,15
1808,1,1,0,2,5,10,0,15
1809,1,1,0,2,5,10,0,15
1810,1,1,0,2,5,10,0,15
1811,1,1,0,2,5,10,0,15
1812,1,1,0,2,5,10,0,15
1813,1,1,0,2,5,10,0,15
1814,1,1,0,2,5,10,0,15
1815,1,1,0,2,5,10,0,15
1816,1,1,0,2,5,10,0,15
1817,1,1,0,2,5,10,0,15
1818,1,1,0,2,5,10,0,15
1819,1,1,0,2,5,10,0,15
1820,1,1,0,2,5,10,0,15
1821,1,1,0,2,5,10,0,15
1822,1,1,0,2,5,10,0,15
1823,1,1,0,2,5,10,0,15
1824,1,1,0,2,5,10,0,15
1825,1,1,0,2,5,10,0,15
1826,1,1,0,2,5,10,0,15
1827,1,1,0,2,5,10,0,15
1828,1,1,0,2,5,10,0,15
1829,1,1,0,2,5,10,0,15
1830,1,1,0,2,5,10,0,15
1831,1,1,0,2,5,10,0,15
1832,1,1,0,2,5,10,0,15
1833,1,1,0,2,5,10,0,15
1834,1,1,0,2,5,10,0,15
1835,1,1,0,2,5,10,0,15
1836,1,1,0,2,5,10,0,15
1837,1,1,0,2,5,10,0,15
1838,1,1,0,2,5,10,0,15
1839,1,1,0,2,5,10,0,15
1840,1,1,0,2,5,10,0,15
1841,1,1,0,2,5,10,0,15
1842,1,1,0,2,5,10,0,15
1843,1,1,0,2,5,10,0,15
1844,1,1,0,2,5,10,0,15
1845,1,1,0,2,5,10,0,15
1846,1,1,0,2,5,10,0,15
1847,1,1,0,2,5,10,0,15
1848,1,1,0,2,5,10,0,15
1849,1,1,0,2,5,10,0,15
1850,1,1,0,2,5,10,0,15
1851,1,1,0,2,5,10,0,15
1852,1,1,0,2,5,10,0,15
1853,1,1,0,2,5,10,0,15
1854,1,1,0,2,5,10,0,15
1855,1,1,0,2,5,10,0,15
1856,1,1,0,2,5,10,0,15
1857,1,1,0,2,5,10,0,15
1858,1,1,0,2,5,10,0,15
1859,1,1,0,2,5,10,0,15
1860,1,1,0,2,5,10,0,15
1861,1,1,0,2,5,10,0,15
1862,1,1,0,2,5,10,0,15
1863,1,1,0,2,5,10,0,15
1864,1,1,0,2,5,10,0,15
1865,1,1,0,2,5,10,0,15
1866,1,1,0,2,5,10,0,15
1867,1,1,0,2,5,10,0,15
1868,1,1,0,2,5,10,0,15
1869,1,1,0,2,5,10,0,15
1870,1,1,0,2,5,10,0,15
1871,1,1,0,2,5,10,0,15
1872,1,1,0,2,5,10,0,15
1873,1,1,0,2,5,10,0,15
1874,1,1,0,2,5,10,0,15
1875,1,1,0,2,5,10,0,15
1876,1,1,0,2,5,10,0,15
1877,1,1,0,2,5,10,0,15
1878,1,1,0,2,5,10,0,15
1879,1,1,0,2,5,10,0,15
1880,1,1,0,2,5,10,0,15
1881,1,1,0,2,5,10,0,15
1882,1,1,0,2,5,10,0,15
1883,1,1,0,2,5,10,0,15
1884,1,1,0,2,5,10,0,15
1885,1,1,0,2,5,10,0,15
1886,1,1,0,2,5,10,0,15
1887,1,1,0,2,5,10,0,15
1888,1,1,0,2,5,10,0,15
1889,1,1,0,2,5,10,0,15
1890,1,1,0,2,5,10,0,15
1891,1,1,0,2,5,10,0,15
1892,1,1,0,2,5,10,0,15
1893,1,1,0,2,5,10,0,15
1894,1,1,0,2,5,10,0,15
1895,1,1,0,2,5,10,0,15
1896,1,1,0,2,5,10,0,15
1897,1,1,0,2,5,10,0,15
1898,1,1,0,2,5,10,0,15
1899,1,1,0,2,5,10,0,15
1900,1,1,0,2,5,10,0,15
1901,1,1,0,2,5,10,0,15
1902,1,1,0,2,5,10,0,15
1903,1,1,0,2,5,10,0,15
1904,1,1,0,2,5,10,0,15
1905,1,1,0,2,5,10,0,15
1906,1,1,0,2,5,10,0,15
1907,1,1,0,2,5,10,0,15
1908,1,1,0,2,5,10,0,15
1909,1,1,0,2,5,10,0,15
1910,1,1,0,2,5,10,0,15
1911,1,1,0,2,5,10,0,15
1912,1,1,0,2,5,10,0,15
1913,1,1,0,2,5,10,0,15
1914,1,1,0,2,5,10,0,15
1915,1,1,0,2,5,10,0,15
1916,1,1,0,2,5,10,0,15
1917,1,1,0,2,5,10,0,15
1918,1,1,0,2,5,10,0,15
1919,1,1,0,2,5,10,0,15
1920,1,1,0,2,5,10,0,15
1921,1,1,0,2,5,10,0,15
1922,1,1,0,2,5,10,0,15
1923,1,1,0,2,5,10,0,15
1924,1,1,0,2,5,10,0,15
1925,1,1,0,2,5,10,0,15
1926,1,1,0,2,5,10,0,15
1927,1,1,0,2,5,10,0,15
1928,1,1,0,2,5,10,0,15
1929,1,1,0,2,5,10,0,15
1930,1,1,0,2,5,10,0,15
1931,1,1,0,2,5,10,0,15
1932,1,1,0,2,5,10,0,15
1933,1,1,0,2,5,10,0,15
1934,1,1,0,2,5,10,0,15
1935,1,1,0,2,5,10,0,15
1936,1,1,0,2,5,10,0,15
1937,1,1,0,2,5,10,0,15
1938,1,1,0,2,5,10,0,15
1939,1,1,0,2,5,10,0,15
1940,1,1,0,2,5,10,0,15
1941,1,1,0,2,5,10,0,15
1942,1,1,0,2,5,10,0,15
1943,1,1,0,2,5,10,0,15
1944,1,1,0,2,5,10,0,15
1945,1,1,0,2,5,10,0,15
1946,1,1,0,2,5,10,0,15
1947,1,1,0,2,5,10,0,15
1948,1,1,0,2,5,10,0,15
1949,1,1,0,2,5,10,0,15
1950,1,1,0,2,5,10,0,15
1951,1,1,0,2,5,10,0,15
1952,1,1,0,2,5,10,0,15
1953,1,1,0,2,5,10,0,15
1954,1,1,0,2,5,10,0,15
1955,1,1,0,2,5,10,0,15
1956,1,1,0,2,5,10,0,15
1957,1,1,0,2,5,10,0,15
1958,1,1,0,2,5,10,0,15
1959,1,1,0,2,5,10,0,15
1960,1,1,0,2,5,10,0,15
1961,1,1,0,2,5,10,0,15
1962,1,1,0,2,5,10,0,15
1963,1,1,0,2,5,10,0,15
1964,1,1,0,2,5,10,0,15
1965,1,1,0,2,5,10,0,15
1966,1,1,0,2,5,10,0,15
1967,1,1,0,2,5,10,0,15
1968,1,1,0,2,5,10,0,15
1969,1,1,0,2,5,10,0,15
1970,1,1,0,2,5,10,0,15
1971,1,1,0,2,5,10,0,15
1972,1,1,0,2,5,10,0,15
1973,1,1,0,2,5,10,0,15
1974,1,1,0,2,5,10,0,15
1975,1,1,0,2,5,10,0,15
1976,1,1,0,2,5,10,0,15
1977,1,1,0,2,5,10,0,15
1978,1,1,0,2,5,10,0,15
1979,1,1,0,2,5,10,0,15
1980,1,1,0,2,5,10,0,15
1981,1,1,0,2,5,10,0,15
1982,1,1,0,2,5,10,0,15
1983,1,1,0,2,5,10,0,15
1984,1,1,0,2,5,10,0,15
1985,1,1,0,2,5,10,0,15
1986,1,1,0,2,5,10,0,15
1987,1,1,0,2,5,10,0,15
1988,1,1,0,2,5,10,0,15
1989,1,1,0,2,5,10,0,15
1990,1,1,0,2,5,10,0,15
1991,1,1,0,2,5,10,0,15
1992,1,1,0,2,5,10,0,15
1993,1,1,0,2,5,10,0,15
1994,1,1,0,2,5,10,0,15
1995,1,1,0,2,5,10,0,15
1996,1,1,0,2,5,10,0,15
1997,1,1,0,2,5,10,0,15
1998,1,1,0,2,5,10,0,15
1999,1,1,0,2,5,10,0,15
2000,1,1,0,2,5,10,0,15
2001,1,1,0,2,5,10,0,15
2002,1,1,0,2,5,10,0,15
2003,1,1,0,2,5,10,0,15
2004,1,1,0,2,5,10,0,15
2005,1,1,0,2,5,10,0,15
2006,1,1,0,2,5,10,0,15
2007,1,1,0,2,5,10,0,15
2008,1,1,0,2,5,10,0,15
2009,1,1,0,2,5,10,0,15
2010,1,1,0,2,5,10,0,15
2011,1,1,0,2,5,10,0,15
2012,1,1,0,2,5,10,0,15
2013,1,1,0,2,5,10,0,15
2014,1,1,0,2,5,10,0,15
2015,1,1,0,2,5,10,0,15
2016,1,1,0,2,5,10,0,15
2017,1,1,0,2,5,10,0,15
2018,1,1,0,2,5,10,0,15
2019,1,1,0,2,5,10,0,15
2020,1,1,0,2,5,10,0,15
2021,1,1,0,2,5,10,0,15
2022,1,1,0,2,5,10,0,15
2023,1,1,0,2,5,10,0,15
2024,1,1,0,2,5,10,0,15
2025,1,1,0,2,5,10,0,15
2026,1,1,0,2,5,10,0,15
2027,1,1,0,2,5,10,0,15
2028,1,1,0,2,5,10,0,15
2029,1,1,0,2,5,10,0,15
2030,1,1,0,2,5,10,0,15
2031,1,1,0,2,5,10,0,15
2032,1,1,0,2,5,10,0,15
2033,1,1,0,2,5,10,0,15
2034,1,1,0,2,5,10,0,15
2035,1,1,0,2,5,10,0,15
2036,1,1,0,2,5,10,0,15
2037,1,1,0,2,5,10,0,15
2038,1,1,0,2,5,10,0,15
2039,1,1,0,2,5,10,0,15
2040,1,1,0,2,5,10,0,15
2041,1,1,0,2,5,10,0,15
2042,1,1,0,2,5,10,0,15
2043,1,1,0,2,5,10,0,15
2044,1,1,0,2,5,10,0,15
2045,1,1,0,2,5,10,0,15
2046,1,1,0,2,5,10,0,15
2047,1,1,0,2,5,10,0,15
2048,1,1,0,2,5,10,0,15
2049,1,1,0,2,5,10,0,15
2050,1,1,0,2,5,10,0,15
2051,1,1,0,2,5,10,0,15
2052,1,1,0,2,5,10,0,15
2053,1,1,0,2,5,10,0,15
2054,1,1,0,2,5,10,0,15
2055,1,1,0,2,5,10,0,15
2056,1,1,0,2,5,10,0,15
2057,1,1,0,2,5,10,0,15
2058,1,1,0,2,5,10,0,15
2059,1,1,0,2,5,10,0,15
2060,1,1,0,2,5,10,0,15
2061,1,1,0,2,5,10,0,15
2062,1,1,0,2,5,10,0,15
2063,1,1,0,2,5,10,0,15
2064,1,1,0,2,5,10,0,15
2065,1,1,0,2,5,10,0,15
2066,1,1,0,2,5,10,0,15
2067,1,1,0,2,5,10,0,15
2068,1,1,0,2,5,10,0,15
2069,1,1,0,2,5,10,0,15
2070,1,1,0,2,5,10,0,15
2071,1,1,0,2,5,10,0,15
2072,1,1,0,2,5,10,0,15
2073,1,1,0,2,5,10,0,15
2074,1,1,0,2,5,10,0,15
2075,1,1,0,2,5,10,0,15
2076,1,1,0,2,5,10,0,15
2077,1,1,0,2,5,10,0,15
2078,1,1,0,2,5,10,0,15
2079,1,1,0,2,5,10,0,15
2080,1,1,0,2,5,10,0,15
2081,1,1,0,2,5,10,0,15
2082,1,1,0,2,5,10,0,15
2083,1,1,0,2,5,10,0,15
2084,1,1,0,2,5,10,0,15
2085,1,1,0,2,5,10,0,15
2086,1,1,0,2,5,10,0,15
2087,1,1,0,2,5,10,0,15
2088,1,1,0,2,5,10,0,15
2089,1,1,0,2,5,10,0,15
2090,1,1,0,2,5,10,0,15
2091,1,1,0,2,5,10,0,15
2092,1,1,0,2,5,10,0,15
2093,1,1,0,2,5,10,0,15
2094,1,1,0,2,5,10,0,15
2095,1,1,0,2,5,10,0,15
2096,1,1,0,2,5,10,0,15
2097,1,1,0,2,5,10,0,15
2098,1,1,0,2,5,10,0,15
2099,1,1,0,2,5,10,0,15
2100,1,1,0,2,5,10,0,15
2101,1,1,0,2,5,10,0,15
2102,1,1,0,2,5,10,0,15
2103,1,1,0,2,5,10,0,15
2104,1,1,0,2,5,10,0,15
2105,1,1,0,2,5,10,0,15
2106,1,1,0,2,5,10,0,15
2107,1,1,0,2,5,10,0,15
2108,1,1,0,2,5,10,0,15
2109,1,1,0,2,5,10,0,15
2110,1,1,0,2,5,10,0,15
2111,1,1,0,2,5,10,0,15
2112,1,1,0,2,5,10,0,15
2113,1,1,0,2,5,10,0,15
2114,1,1,0,2,5,10,0,15
2115,1,1,0,2,5,10,0,15
2116,1,1,0,2,5,10,0,15
2117,1,1,0,2,5,10,0,15
2118,1,1,0,2,5,10,0,15
2119,1,1,0,2,5,10,0,15
2120,1,1,0,2,5,10,0,15
2121,1,1,0,2,5,10,0,15
2122,1,1,0,2,5,10,0,15
2123,1,1,0,2,5,10,0,15
2124,1,1,0,2,5,10,0,15
2125,1,1,0,2,5,10,0,15
2126,1,1,0,2,5,10,0,15
2127,1,1,0,2,5,10,0,15
2128,1,1,0,2,5,10,0,15
2129,1,1,0,2,5,10,0,15
2130,1,1,0,2,5,10,0,15
2131,1,1,0,2,5,10,0,15
2132,1,1,0,2,5,10,0,15
2133,1,1,0,2,5,10,0,15
2134,1,1,0,2,5,10,0,15
2135,1,1,0,2,5,10,0,15
2136,1,1,0,2,5,10,0,15
2137,1,1,0,2,5,10,0,15
2138,1,1,0,2,5,10,0,15
2139,1,1,0,2,5,10,0,15
2140,1,1,0,2,5,10,0,15
2141,1,1,0,2,5,10,0,15
2142,1,1,0,2,5,10,0,15
2143,1,1,0,2,5,10,0,15
2144,1,1,0,2,5,10,0,15
2145,1,1,0,2,5,10,0,15
2146,1,1,0,2,5,10,0,15
2147,1,1,0,2,5,10,0,15
2148,1,1,0,2,5,10,0,15
2149,1,1,0,2,5,10,0,15
2150,1,1,0,2,5,10,0,15
2151,1,1,0,2,5,10,0,15
2152,1,1,0,2,5,10,0,15
2153,1,1,0,2,5,10,0,15
2154,1,1,0,2,5,10,0,15
2155,1,1,0,2,5,10,0,15
2156,1,1,0,2,5,10,0,15
2157,1,1,0,2,5,10,0,15
2158,1,1,0,2,5,10,0,15
2159,1,1,0,2,5,10,0,15
2160,1,1,0,2,5,10,0,15
2161,1,1,0,2,5,10,0,15
2162,1,1,0,2,5,10,0,15
2163,1,1,0,2,5,10,0,15
2164,1,1,0,2,5,10,0,15
2165,1,1,0,2,5,10,0,15
2166,1,1,0,2,5,10,0,15
2167,1,1,0,2,5,10,0,15
2168,1,1,0,2,5,10,0,15
2169,1,1,0,2,5,10,0,15
2170,1,1,0,2,5,10,0,15
2171,1,1,0,2,5,10,0,15
2172,1,1,0,2,5,10,0,15
2173,1,1,0,2,5,10,0,15
2174,1,1,0,2,5,10,0,15
2175,1,1,0,2,5,10,0,15
2176,1,1,0,2,5,10,0,15
2177,1,1,0,2,5,10,0,15
2178,1,1,0,2,5,10,0,15
2179,1,1,0,2,5,10,0,15
2180,1,1,0,2,5,10,0,15
2181,1,1,0,2,5,10,0,15
2182,1,1,0,2,5,10,0,15
2183,1,1,0,2,5,10,0,15
2184,1,1,0,2,5,10,0,15
2185,1,1,0,2,5,10,0,15
2186,1,1,0,2,5,10,0,15
2187,1,1,0,2,5,10,0,15
2188,1,1,0,2,5,10,0,15
2189,1,1,0,2,5,10,0,15
2190,1,1,0,2,5,10,0,15
2191,1,1,0,2,5,10,0,15
2192,1,1,0,2,5,10,0,15
2193,1,1,0,2,5,10,0,15
2194,1,1,0,2,5,10,0,15
2195,1,1,0,2,5,10,0,15
2196,1,1,0,2,5,10,0,15
2197,1,1,0,2,5,10,0,15
2198,1,1,0,2,5,10,0,15
2199,1,1,0,2,5,10,0,15
2200,1,1,0,2,5,10,0,15
2201,1,1,0,2,5,10,0,15
2202,1,1,0,2,5,10,0,15
2203,1,1,0,2,5,10,0,15
2204,1,1,0,2,5,10,0,15
2205,1,1,0,2,5,10,0,15
2206,1,1,0,2,5,10,0,15
2207,1,1,0,2,5,10,0,15
2208,1,1,0,2,5,10,0,15
2209,1,1,0,2,5,10,0,15
2210,1,1,0,2,5,10,0,15
2211,1,1,0,2,5,10,0,15
2212,1,1,0,2,5,10,0,15
2213,1,1,0,2,5,10,0,15
2214,1,1,0,2,5,10,0,15
2215,1,1,0,2,5,10,0,15
2216,1,1,0,2,5,10,0,15
2217,1,1,0,2,5,10,0,15
2218,1,1,0,2,5,10,0,15
2219,1,1,0,2,5,10,0,15
2220,1,1,0,2,5,10,0,15
2221,1,1,0,2,5,10,0,15
2222,1,1,0,2,5,10,0,15
2223,1,1,0,2,5,10,0,15
2224,1,1,0,2,5,10,0,15
2225,1,1,0,2,5,10,0,15
2226,1,1,0,2,5,10,0,15
2227,1,1,0,2,5,10,0,15
2228,1,1,0,2,5,10,0,15
2229,1,1,0,2,5,10,0,15
2230,1,1,0,2,5,10,0,15
2231,1,1,0,2,5,10,0,15
2232,1,1,0,2,5,10,0,15
2233,1,1,0,2,5,10,0,15
2234,1,1,0,2,5,10,0,15
2235,1,1,0,2,5,10,0,15
2236,1,1,0,2,5,10,0,15
2237,1,1,0,2,5,10,0,15
2238,1,1,0,2,5,10,0,15
2239,1,1,0,2,5,10,0,15
2240,1,1,0,2,5,10,0,15
2241,1,1,0,2,5,10,0,15
2242,1,1,0,2,5,10,0,15
2243,1,1,0,2,5,10,0,15
2244,1,1,0,2,5,10,0,15
2245,1,1,0,2,5,10,0,15
2246,1,1,0,2,5,10,0,15
2247,1,1,0,2,5,10,0,15
2248,1,1,0,2,5,10,0,15
2249,1,1,0,2,5,10,0,15
2250,1,1,0,2,5,10,0,15
2251,1,1,0,2,5,10,0,15
2252,1,1,0,2,5,10,0,15
